Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
21.27,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.15,100395.38,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.13,0.94,1.24,-50.75,-134.31,-56.38,-13.69,-50.19,-8.56,0.66,0.73,-0.13,-0.09,96.02,-2.31,-18.42,190.00,0.00,0.00,0.00,0,0,3,3
21.28,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.18,100395.38,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.63,1.34,1.59,-63.88,-133.69,-62.19,-13.69,-50.19,-8.56,0.67,0.72,-0.14,-0.12,94.92,-0.90,-20.89,190.00,0.00,0.00,0.00,0,0,3,3
21.30,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.18,100395.73,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.64,1.26,1.39,-72.31,-132.50,-65.62,-13.69,-50.19,-8.56,0.67,0.72,-0.14,-0.13,94.24,-0.16,-22.12,190.00,0.00,0.00,0.00,0,0,3,3
21.31,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.18,100395.73,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.35,1.13,1.06,-79.81,-131.56,-68.50,-13.69,-50.19,-8.56,0.67,0.71,-0.14,-0.14,93.46,0.58,-23.35,190.00,0.00,0.00,0.00,0,0,3,3
21.32,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.18,100395.73,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.18,1.04,0.91,-85.75,-131.75,-70.12,-13.00,-49.69,-9.06,0.67,0.71,-0.15,-0.16,92.61,1.33,-24.59,190.00,0.00,0.00,0.00,0,0,3,3
21.34,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.18,100395.73,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.33,1.13,0.99,-96.19,-133.94,-71.81,-13.00,-49.69,-9.06,0.68,0.70,-0.15,-0.18,90.71,2.79,-27.12,189.01,0.00,0.00,0.00,0,0,3,3
21.35,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100395.73,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.32,1.35,1.29,-102.00,-136.00,-72.75,-13.00,-49.69,-9.06,0.68,0.69,-0.15,-0.20,89.64,3.50,-28.44,190.00,0.00,0.00,0.00,0,0,3,3
21.36,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.44,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.13,1.28,1.22,-108.50,-137.81,-72.44,-11.88,-49.56,-9.56,0.69,0.67,-0.16,-0.22,87.29,4.81,-31.16,190.00,0.00,0.00,0.00,0,0,3,3
21.38,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.44,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.78,1.54,1.56,-120.94,-140.44,-69.75,-11.88,-49.56,-9.56,0.69,0.66,-0.16,-0.24,86.00,5.41,-32.57,190.00,0.00,0.00,0.00,0,0,3,3
21.39,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.44,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.55,1.12,1.68,-129.19,-141.25,-69.69,-11.88,-49.56,-9.56,0.70,0.64,-0.16,-0.26,83.11,6.52,-35.43,190.00,0.00,0.00,0.00,0,0,3,3
21.41,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,100396.44,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.40,1.05,1.34,-145.62,-138.69,-75.06,-11.88,-49.56,-9.56,0.70,0.63,-0.16,-0.28,81.53,7.06,-36.86,190.00,0.00,0.00,0.00,0,0,3,3
21.42,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.52,100399.80,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.41,0.96,1.15,-153.25,-136.81,-77.56,-8.56,-47.88,-14.75,0.71,0.62,-0.16,-0.29,79.86,7.58,-38.31,190.00,0.00,0.00,0.00,0,0,3,3
21.43,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.52,100399.80,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.22,1.07,1.03,-161.06,-133.62,-79.62,-8.56,-47.88,-14.75,0.72,0.60,-0.16,-0.32,76.28,8.57,-41.15,190.00,0.00,0.00,0.00,0,0,3,3
21.45,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.52,100399.80,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.14,1.24,1.14,-174.94,-126.56,-78.69,-8.56,-47.88,-14.75,0.72,0.58,-0.16,-0.33,74.37,9.00,-42.55,190.00,0.00,0.00,0.00,0,0,3,3
21.46,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.52,100399.80,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.62,0.96,0.77,-181.25,-123.44,-76.62,-8.56,-47.88,-14.75,0.73,0.57,-0.16,-0.35,72.40,9.37,-43.92,190.00,0.00,0.00,0.00,0,0,3,3
21.47,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.52,100399.80,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.72,1.10,0.81,-186.31,-121.50,-73.94,-8.88,-46.75,-20.25,0.73,0.56,-0.16,-0.36,70.37,9.67,-45.28,190.00,0.00,0.00,0.00,0,0,3,3
21.48,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.70,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.89,1.11,0.95,-196.25,-116.62,-66.69,-8.88,-46.75,-20.25,0.74,0.53,-0.15,-0.38,66.17,10.06,-47.93,190.00,0.00,0.00,0.00,0,0,3,3
21.50,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.70,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.68,1.20,1.17,-201.31,-114.44,-62.06,-8.88,-46.75,-20.25,0.75,0.51,-0.15,-0.39,63.99,10.14,-49.21,190.00,0.00,0.00,0.00,0,0,3,3
21.51,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.70,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.86,1.29,1.34,-206.19,-113.62,-57.38,-8.88,-46.75,-20.25,0.75,0.49,-0.15,-0.41,61.77,10.13,-50.46,190.00,0.00,0.00,0.00,0,0,3,3
21.52,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.70,24.50,0.00,0.00,0.00,,,0.00,0.00,0,1.99,1.36,1.48,-210.69,-112.69,-51.88,-9.19,-44.06,-25.38,0.76,0.48,-0.15,-0.42,59.52,10.04,-51.67,190.00,0.00,0.00,0.00,0,0,3,3
21.53,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.34,100397.70,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.45,1.53,2.23,-219.38,-108.31,-40.00,-9.19,-44.06,-25.38,0.77,0.44,-0.14,-0.44,54.93,9.59,-53.94,190.00,0.00,0.00,0.00,0,0,3,3
21.55,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.74,100402.45,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.41,1.00,3.79,-220.94,-103.81,-35.12,-9.19,-44.06,-25.38,0.78,0.43,-0.14,-0.44,52.63,9.27,-54.96,190.00,0.00,0.00,0.00,0,0,3,3
21.56,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.74,100402.45,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.12,-0.33,5.49,-216.00,-90.81,-30.12,-9.19,-44.06,-25.38,0.78,0.41,-0.14,-0.45,50.40,8.95,-55.85,190.00,0.00,0.00,0.00,0,0,3,3
21.57,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.74,100402.45,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.14,-0.76,6.28,-203.94,-69.00,-24.38,-9.06,-37.56,-32.00,0.79,0.39,-0.13,-0.46,48.32,8.69,-56.52,190.00,0.00,0.00,0.00,0,0,3,3
21.58,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.74,100402.45,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.71,-0.45,8.51,-170.88,-24.00,-20.44,-9.06,-37.56,-32.00,0.80,0.37,-0.12,-0.47,44.71,8.51,-57.32,190.00,0.00,0.00,0.00,0,0,3,3
21.60,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.74,100402.45,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.43,1.05,11.37,-147.19,-5.69,-11.75,-9.06,-37.56,-32.00,0.80,0.36,-0.12,-0.47,43.26,8.55,-57.44,190.00,0.00,0.00,0.00,0,0,3,3
21.61,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.80,100403.16,24.50,0.00,0.00,0.00,,,0.00,0.00,0,3.62,0.53,13.87,-120.62,5.19,2.62,-9.06,-37.56,-32.00,0.80,0.35,-0.11,-0.47,42.10,8.57,-57.38,177.33,0.00,0.00,0.00,0,0,3,3
21.62,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.80,100403.16,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.71,-0.40,16.35,-88.25,24.94,13.25,-9.88,-31.56,-36.75,0.81,0.34,-0.11,-0.47,41.29,8.67,-57.12,147.14,0.00,0.00,0.00,0,0,3,3
21.64,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.80,100403.16,24.50,0.00,0.00,0.00,,,0.00,0.00,0,2.38,-2.20,19.00,10.75,86.88,31.25,-9.88,-31.56,-36.75,0.81,0.35,-0.10,-0.46,41.20,9.37,-55.80,103.85,0.00,0.00,0.00,0,0,3,3
21.65,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.80,100403.16,24.50,0.00,0.00,0.00,,,0.00,0.00,0,0.99,0.67,14.54,70.88,124.12,41.69,-9.88,-31.56,-36.75,0.81,0.35,-0.09,-0.45,42.07,10.00,-54.68,74.35,0.00,0.00,0.00,0,0,3,3
21.66,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.80,100403.16,24.50,0.00,0.00,0.00,,,0.00,0.00,0,0.90,1.91,13.33,126.50,161.31,60.00,-9.88,-31.56,-36.75,0.81,0.37,-0.09,-0.44,43.56,10.75,-53.17,36.50,0.00,0.00,0.00,0,0,3,3
21.68,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.35,100409.71,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.01,0.79,9.13,171.19,190.75,88.75,-9.06,-27.50,-38.38,0.81,0.41,-0.08,-0.41,48.11,12.05,-48.90,-81.57,0.00,0.00,0.00,0,0,3,3
21.69,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.35,100409.71,24.51,0.00,0.00,0.00,,,0.00,0.00,0,1.37,0.56,8.86,238.69,229.44,136.62,-9.06,-27.50,-38.38,0.80,0.46,-0.08,-0.37,54.09,12.70,-43.49,-143.19,0.00,0.00,0.00,0,0,3,3
21.71,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.35,100409.71,24.51,0.00,0.00,0.00,,,0.00,0.00,0,3.99,2.65,5.88,269.25,244.25,171.81,-9.06,-27.50,-38.38,0.80,0.48,-0.07,-0.35,57.34,12.66,-40.53,-232.51,0.00,0.00,0.00,0,0,3,3
21.72,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.35,100409.71,24.51,0.00,0.00,0.00,,,0.00,0.00,0,4.44,3.64,7.06,270.75,250.88,187.62,-8.06,-30.88,-35.00,0.80,0.51,-0.07,-0.33,60.63,12.36,-37.43,-247.00,0.00,0.00,0.00,0,0,3,3
21.73,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.35,100409.71,24.51,0.00,0.00,0.00,,,0.00,0.00,0,4.56,4.07,6.49,266.06,253.12,202.88,-8.06,-30.88,-35.00,0.79,0.55,-0.07,-0.27,66.93,10.87,-31.15,-247.00,0.00,0.00,0.00,0,0,3,3
21.75,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.54,100411.94,24.51,0.00,0.00,0.00,,,0.00,0.00,0,3.97,5.49,5.17,234.81,244.19,226.38,-8.06,-30.88,-35.00,0.78,0.57,-0.07,-0.25,69.75,9.70,-28.10,-247.00,0.00,0.00,0.00,0,0,3,3
21.76,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.54,100411.94,24.51,0.00,0.00,0.00,,,0.00,0.00,0,3.57,5.43,5.57,212.62,234.31,237.88,-8.06,-30.88,-35.00,0.78,0.59,-0.07,-0.22,72.26,8.27,-25.17,-247.00,0.00,0.00,0.00,0,0,3,3
21.77,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.54,100411.94,24.51,0.00,0.00,0.00,,,0.00,0.00,0,4.33,5.74,6.89,188.12,222.94,245.19,-5.00,-37.25,-31.19,0.77,0.60,-0.07,-0.19,74.44,6.61,-22.39,-247.00,0.00,0.00,0.00,0,0,3,3
21.78,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.54,100411.94,24.51,0.00,0.00,0.00,,,0.00,0.00,0,5.80,6.15,7.36,132.12,198.75,241.38,-5.00,-37.25,-31.19,0.77,0.62,-0.07,-0.13,77.70,2.97,-17.39,-247.00,0.00,0.00,0.00,0,0,3,3
21.80,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.54,100411.94,24.51,0.00,0.00,0.00,,,0.00,0.00,0,5.89,7.91,9.02,99.31,182.75,231.62,-5.00,-37.25,-31.19,0.77,0.63,-0.08,-0.11,78.74,1.15,-15.20,-247.00,0.00,0.00,0.00,0,0,3,3
21.81,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.64,100413.16,24.51,0.00,0.00,0.00,,,0.00,0.00,0,6.28,8.53,9.37,62.38,164.06,217.88,-5.00,-37.25,-31.19,0.76,0.63,-0.08,-0.09,79.36,-0.62,-13.24,-247.00,0.00,0.00,0.00,0,0,3,3
21.82,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.64,100413.16,24.51,0.00,0.00,0.00,,,0.00,0.00,0,6.14,9.08,10.17,22.38,145.88,199.25,-10.19,-39.06,-25.88,0.77,0.63,-0.08,-0.06,79.53,-2.26,-11.50,-247.00,0.00,0.00,0.00,0,0,3,3
21.84,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.64,100413.16,24.51,0.00,0.00,0.00,,,0.00,0.00,0,5.79,9.31,11.14,-56.00,108.06,155.38,-10.19,-39.06,-25.88,0.77,0.63,-0.08,-0.03,78.64,-5.00,-8.64,-247.00,0.00,0.00,0.00,0,0,3,3
21.85,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.64,100413.16,24.51,0.00,0.00,0.00,,,0.00,0.00,0,3.37,6.53,8.68,-88.31,87.50,132.25,-10.19,-39.06,-25.88,0.78,0.62,-0.08,-0.02,77.68,-6.09,-7.54,5.26,0.00,0.00,0.00,0,0,3,3
22.03,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.34,100421.47,24.52,0.00,0.00,0.00,,,0.00,0.00,0,-2.44,-0.24,6.03,11.62,-106.50,70.00,-22.25,-23.56,-35.50,0.86,0.47,-0.17,0.01,58.51,-18.11,-8.74,-222.10,0.00,0.00,0.00,0,0,3,3
22.05,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.34,100421.47,24.52,0.00,0.00,0.00,,,0.00,0.00,0,-2.14,-0.18,5.11,51.38,-117.94,79.12,-22.25,-23.56,-35.50,0.86,0.47,-0.20,0.01,59.72,-20.53,-9.96,-137.35,0.00,0.00,0.00,0,0,3,3
22.06,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.34,100421.47,24.52,0.00,0.00,0.00,,,0.00,0.00,0,-1.93,-0.04,5.14,69.38,-124.31,82.50,-22.25,-23.56,-35.50,0.85,0.48,-0.21,0.02,60.64,-21.82,-10.64,-94.40,0.00,0.00,0.00,0,0,3,3
22.07,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,100421.29,24.52,0.00,0.00,0.00,,,0.00,0.00,0,-1.70,0.01,4.95,86.12,-130.19,84.75,-25.25,-21.50,-34.25,0.85,0.48,-0.22,0.02,61.77,-23.15,-11.41,-46.01,0.00,0.00,0.00,0,0,3,3
22.09,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,100421.29,24.52,0.00,0.00,0.00,,,0.00,0.00,0,-1.55,0.04,4.79,101.62,-135.06,85.25,-25.25,-21.50,-34.25,0.83,0.50,-0.25,0.02,64.62,-25.81,-13.20,20.22,0.00,0.00,0.00,0,0,3,3
22.11,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,100421.29,24.52,0.00,0.00,0.00,,,0.00,0.00,0,-0.92,-0.01,4.62,129.19,-141.50,81.50,-25.25,-21.50,-34.25,0.81,0.51,-0.27,0.03,68.21,-28.32,-15.34,60.82,0.00,0.00,0.00,0,0,3,3
22.12,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,100421.29,24.52,0.00,0.00,0.00,,,0.00,0.00,0,-0.54,0.50,5.01,152.44,-142.06,72.06,-32.00,-21.56,-29.38,0.80,0.52,-0.29,0.03,70.26,-29.46,-16.52,93.90,0.00,0.00,0.00,0,0,3,3
22.13,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.58,100424.35,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-0.30,0.81,5.24,161.19,-139.94,65.12,-32.00,-21.56,-29.38,0.79,0.53,-0.30,0.03,72.45,-30.49,-17.77,93.87,0.00,0.00,0.00,0,0,3,3
22.15,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.58,100424.35,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.13,1.03,5.56,171.62,-133.94,48.38,-32.00,-21.56,-29.38,0.77,0.55,-0.32,0.04,77.10,-32.17,-20.41,141.83,0.00,0.00,0.00,0,0,3,3
22.16,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.58,100424.35,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.16,0.85,5.89,174.62,-130.75,37.75,-32.00,-21.56,-29.38,0.76,0.56,-0.33,0.04,79.53,-32.78,-21.80,183.58,0.00,0.00,0.00,0,0,3,3
22.17,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.58,100424.35,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.47,1.08,7.18,176.31,-125.81,25.19,-38.69,-22.06,-20.88,0.75,0.57,-0.34,0.04,82.00,-33.22,-23.18,177.90,0.00,0.00,0.00,0,0,3,3
22.19,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.58,100424.35,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.51,1.15,7.98,176.38,-118.25,10.88,-38.69,-22.06,-20.88,0.72,0.59,-0.35,0.04,86.82,-33.49,-25.77,177.81,0.00,0.00,0.00,0,0,3,3
22.20,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.88,100427.84,24.51,0.00,0.00,0.00,,,0.00,0.00,0,1.37,1.59,8.75,170.38,-93.62,-23.06,-38.69,-22.06,-20.88,0.71,0.61,-0.35,0.04,89.07,-33.30,-26.86,190.00,0.00,0.00,0.00,0,0,3,3
22.21,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.88,100427.84,24.51,0.00,0.00,0.00,,,0.00,0.00,0,1.33,1.41,9.07,164.00,-77.44,-42.31,-38.69,-22.06,-20.88,0.70,0.62,-0.36,0.04,91.14,-32.89,-27.77,190.00,0.00,0.00,0.00,0,0,3,3
22.23,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.88,100427.84,24.51,0.00,0.00,0.00,,,0.00,0.00,0,1.21,1.46,9.28,155.00,-59.62,-61.69,-37.69,-21.56,-17.69,0.69,0.63,-0.36,0.03,93.00,-32.27,-28.42,190.00,0.00,0.00,0.00,0,0,3,3
22.24,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.88,100427.84,24.51,0.00,0.00,0.00,,,0.00,0.00,0,1.01,1.56,9.74,143.50,-41.12,-80.88,-37.69,-21.56,-17.69,0.67,0.65,-0.35,0.03,95.96,-30.48,-28.99,142.43,0.00,0.00,0.00,0,0,3,3
22.25,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.88,100427.84,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.78,1.54,10.09,116.62,-6.62,-118.44,-37.69,-21.56,-17.69,0.67,0.66,-0.34,0.02,97.04,-29.33,-28.91,133.78,0.00,0.00,0.00,0,0,3,3
22.27,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.29,100432.78,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.80,1.27,10.19,102.50,8.88,-135.88,-37.69,-21.56,-17.69,0.66,0.67,-0.34,0.02,97.90,-28.04,-28.62,108.88,0.00,0.00,0.00,0,0,3,3
22.28,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.29,100432.78,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.45,0.98,9.93,90.00,23.50,-152.75,-37.75,-24.19,-11.75,0.66,0.68,-0.32,0.01,98.54,-26.61,-28.13,87.93,0.00,0.00,0.00,0,0,3,3
22.29,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.29,100432.78,24.51,0.00,0.00,0.00,,,0.00,0.00,0,0.13,0.58,10.22,68.44,50.25,-183.94,-37.75,-24.19,-11.75,0.65,0.70,-0.30,0.00,99.32,-23.36,-26.62,40.36,0.00,0.00,0.00,0,0,3,3
22.30,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.29,100432.78,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-0.97,0.07,10.00,60.94,62.00,-196.25,-37.75,-24.19,-11.75,0.65,0.70,-0.28,-0.00,99.54,-21.59,-25.64,17.48,0.00,0.00,0.00,0,0,3,3
22.32,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.29,100432.78,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-2.31,-0.10,9.82,57.06,74.75,-204.69,-37.75,-24.19,-11.75,0.65,0.71,-0.27,-0.01,99.70,-19.76,-24.53,-10.37,0.00,0.00,0.00,0,0,3,3
22.33,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.53,100435.69,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-3.79,0.26,10.45,59.25,108.25,-205.69,-35.56,-28.69,-7.88,0.65,0.73,-0.23,-0.01,99.99,-16.14,-21.82,-68.11,0.00,0.00,0.00,0,0,3,3
22.35,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.53,100435.69,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-5.72,0.09,10.70,66.12,145.44,-181.94,-35.56,-28.69,-7.88,0.64,0.74,-0.19,-0.02,100.39,-13.01,-18.46,-128.61,0.00,0.00,0.00,0,0,3,3
22.36,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.53,100435.69,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-6.07,-0.91,8.82,72.75,158.31,-162.12,-35.56,-28.69,-7.88,0.64,0.75,-0.18,-0.01,100.70,-11.74,-16.62,-173.03,0.00,0.00,0.00,0,0,3,3
22.38,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.53,100435.69,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-5.52,-0.81,7.24,82.00,165.38,-139.44,-31.56,-33.88,-5.00,0.64,0.76,-0.16,-0.01,101.14,-10.72,-14.76,-207.71,0.00,0.00,0.00,0,0,3,3
22.39,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.53,100435.69,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-7.63,-0.69,8.58,90.88,164.62,-116.81,-31.56,-33.88,-5.00,0.63,0.77,-0.13,0.00,102.35,-9.40,-11.18,-233.02,0.00,0.00,0.00,0,0,3,3
22.40,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.86,100439.58,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-8.64,-0.95,8.60,104.81,164.56,-58.44,-31.56,-33.88,-5.00,0.62,0.77,-0.11,0.01,103.10,-9.20,-9.48,-247.00,0.00,0.00,0.00,0,0,3,3
22.42,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.86,100439.58,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-8.48,-2.08,8.72,109.81,168.00,-21.25,-31.56,-33.88,-5.00,0.62,0.78,-0.10,0.02,103.89,-9.38,-7.83,-247.00,0.00,0.00,0.00,0,0,3,3
22.43,Pre Launch,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.86,100439.58,24.51,0.00,0.00,0.00,,,0.00,0.00,0,-7.27,-2.02,7.38,115.50,177.00,19.50,-23.75,-38.75,-8.88,0.61,0.78,-0.10,0.04,104.73,-9.98,-6.19,-247.00,0.00,0.00,0.00,0,0,3,3
